author,updated_at,like_count,text,video_id,public
@onestory3390,2024-01-05T22:50:30Z,0,#وصلت ا,9tLTITOiPao,True
@hichamethicham5779,2024-01-05T21:10:44Z,0,❤❤❤,9tLTITOiPao,True
@hichamethicham5779,2024-01-05T20:58:36Z,0,❤,9tLTITOiPao,True
@theencyclopedia7913,2024-01-05T18:25:57Z,0,مغرب حديقة خلفية لفرنسا. والباقي شفارة كلاو بلاد يجب ربط المسؤلية بالمحاسبة,9tLTITOiPao,True
@abdelillahderrazi6963,2024-01-05T17:23:22Z,0,Akhanoch chafar😮😮😮😮,9tLTITOiPao,True
@abdelillahderrazi6963,2024-01-05T17:21:01Z,0,Akhnoch lazam yatahasb. Akhnoch dar mokhatat akhdar le salkho howa,9tLTITOiPao,True
@misteryoulord9483,2024-01-05T17:10:25Z,0,الحكومة الفاسدة لايهمها لاوطن ولاشعب همهم الوحيد هو التروة فقط حكومة اخناتوش والاربعون حرامي وعصابته الفاسدة زريييييبة ديال ولاد الحرام الشفارة الصوص الزنادقة المتواطؤون على المواطن البسيط,9tLTITOiPao,True
@zouhirakrouch5622,2024-01-05T17:08:08Z,0,محيت الشعب المغربي ساكت على حقوق,9tLTITOiPao,True
@irisnoir3089,2024-01-05T15:37:48Z,0,اللهم عليك بهؤلاء فإنهم عاتوا فسادا و ظلما في هذا البلد. اللهم أرنا فيهم عجائب قدرتك عاجلا غير آجل.,9tLTITOiPao,True
@VPN743,2024-01-05T14:51:58Z,0,#وصلت,9tLTITOiPao,True
@VPN743,2024-01-05T14:45:05Z,0,فينها المالك علاش ساكت علا هد شي واش حنا عندنا ماليك غير محمد السادس أولا عندنا رائيس دولة من غيرو,9tLTITOiPao,True
@mariambenaissa259,2024-01-05T14:17:48Z,0,أخنوش وأتباعه أصبح مثل فرعون بجبروته وظلمه للشعب.,9tLTITOiPao,True
@GermanMachining,2024-01-05T13:37:18Z,0,الدولة ترى بطريقتها مالا نرى وتفعل ماينبغي لصالح أصحابها و العاملين بها 😊 نعم أنتم فقط تسعون بدوركم لإظهار رأيكم الذي لا يغير شيء بذاته,9tLTITOiPao,True
@user-fn2hl6of2q,2024-01-05T11:43:27Z,0,"c,est le maroc😂😂😂😂😂",9tLTITOiPao,True
@user-fn2hl6of2q,2024-01-05T11:42:47Z,0,😂😂😂😂😂😂,9tLTITOiPao,True
@SihamFencha,2024-01-05T10:40:35Z,0,كود,9tLTITOiPao,True
@monstro9120,2024-01-05T10:37:52Z,0,ولينا فحال كولمبيا العصابات هما لي كيتحكموا فالاقتصاد,9tLTITOiPao,True
@user-dh7yx5dr2s,2024-01-05T07:52:15Z,0,الفلاح لايصدر .بل يبيع بأقل .الشركة هي التي تصدر .,9tLTITOiPao,True
@aminclima6559,2024-01-04T23:49:56Z,0,هاد لا فوكا شبغيناهة,9tLTITOiPao,True
@aminclima6559,2024-01-04T23:47:08Z,0,درويش عايش بلبيض ومطيشة غلاوهم,9tLTITOiPao,True
@najidoka3888,2024-01-04T23:35:50Z,0,أودي هانيا المغرب بدا كيتورق والشعب بدا كيطغى والنضام خاصو يحتوي الشعب ،الضوسيات بداو كيتجبدو والرابورات كيتكتبو ويوتيب المغربي هد 3أيام اللخرة يوتيب المغربي ولا كلو كلاشات سياسية والقصر ولا بحال شي بولو كلشي كيلحس فيه وليني الملك أيطرقهم كاملين ❤❤,9tLTITOiPao,True
@yousraoffi2974,2024-01-04T23:08:18Z,0,كاين لخرب المغرب من غير اخنوش,9tLTITOiPao,True
@sofiakoudri6585,2024-01-04T20:58:30Z,0,"كتشوف حتى وكتقول واش هاد الناس كيديروها بلعاني ولا كيفاش منذ عهد الحسن الثاني والتقارير تتوالى بلي النغرب مهدد بالجفاف ولا من يحرك ساكنا بالغكس غير بدا الاستغلال ديال الفرشة المائية بصح .. واش هاد الشفارة مفراسهمش بلي الا خربات راها غادي تخرب على كلشي .. نشوفو حتى نعياو و نقولو حسبنا الله ونعم الوكيل 
#وصلت",9tLTITOiPao,True
@reenasabri2097,2024-01-04T15:05:42Z,0,"اخنوش الله يخمش ليه حيات كما تكرفس
علي المغاربة🙏🇲🇦🙏🇲🇦🙏🇲🇦",9tLTITOiPao,True
@youssefhunter5225,2024-01-04T14:04:19Z,0,هدشي كمرض والله,9tLTITOiPao,True
@RiadRiad-cr6uz,2024-01-04T13:37:15Z,0,"معك الحق. ..
حنا  ماشيين  للهاوية. .. بسبب  صمت  الخرفان. .قالك  رجال  .. مابقاوش  الرجال  .. الرجال   جبناء  ..",9tLTITOiPao,True
@user-fu6ru2te4i,2024-01-04T10:28:02Z,1,الملك هو السبب وليس أخنوش,9tLTITOiPao,True
@natchogrizo1667,2024-01-04T09:06:35Z,0,Fi europa nas kaikro les jardins bi 5o euros l3am ô kayzer3o lkhorda dialhom,9tLTITOiPao,True
@khalidabou2852,2024-01-04T08:48:05Z,0,المصطلح الجديد: التعلمات,9tLTITOiPao,True
@moulayrachidbatoumi1285,2024-01-04T08:39:48Z,0,# وصلت,9tLTITOiPao,True
@hananberraj483,2024-01-04T08:13:53Z,0,#وصلت,9tLTITOiPao,True
@user-nb1xi3js7t,2024-01-04T07:35:37Z,0,#وصلت سياسة التجويع بدأت في الفضاء على الحبوب الطبيعية وتغيريها بحبوب معدلة وراتياوحبوب ينتجها الكيان الصهيوني لي ضرب الفرشة المالية في النغرب مبقاتش إخراج الزكاة لهذا الله سلط علينا الجفاف,9tLTITOiPao,True
@user-ol1ew3fp3p,2024-01-04T05:44:47Z,0,التصدير هو من يزيد في الغلاء,9tLTITOiPao,True
@samirhamdane6280,2024-01-04T02:13:28Z,0,"أخنوش و غيره غير واجهة !!!
تكلم عن النظام الحاكم هو المسؤول الفعلي !!!
باش ما تبقاش دور في حلقة فارغة !!!
و تطيل من عمر الفساد بالتحليلات الجانبية !!!
فقد تصبح جزءا من اللعبة بقصد أو بدونه !!!",9tLTITOiPao,True
@One__roller,2024-01-03T23:52:54Z,0,الكل صامت,9tLTITOiPao,True
@hassan2205,2024-01-03T21:21:35Z,0,"نخسر عليها مياهنا لكن تصدر إلى الخارج خيرنا كا يده غيرنا
يقولن ما لايفعلون نستنزف الفرشة المائية لكن يصدرون الخضر اشلاهبية وكان العدل عدلا لكانو اشلاهبية في السجون",9tLTITOiPao,True
@sharkynet,2024-01-03T19:10:09Z,0,"#وصلت .. والفكرة وصلت.. ولكن لن يصل المغرب مع هؤلاء المجرمين الا الخراب... 
هنيييييئا لنا المونديال👏👏👏
العكار فوق الخنونة..
الدول كتتقدم بالتعليم ..واحنا زيرو..
الدول تتقدم بقلة الفساد والشفافية واحنا من الاوأئل فالفساد الإداري والرشوة..
ولكن على ود الكرة هااااانية😮",9tLTITOiPao,True
@user-hq7rj3hc4i,2024-01-03T17:31:09Z,0,واحد مكتب را تيدفع تراب بي ماء لحلو مشف,9tLTITOiPao,True
@user-pk5rv8hk5s,2024-01-03T16:26:41Z,0,❤😂🎉🎉🎉🎉,9tLTITOiPao,True
@user-sd3ek1kg1i,2024-01-03T15:05:22Z,0,المغرب بلاد الخزي الله ياخد فيكوم الحق انشاء الله ترجع عليكوم إسرائيل,9tLTITOiPao,True
@aziztazi3887,2024-01-03T15:03:15Z,0,تحياتي الخالصة,9tLTITOiPao,True
@habib8283,2024-01-03T14:48:30Z,0,😮😮😮😮,9tLTITOiPao,True
@22roka,2024-01-03T14:09:49Z,0,حسبنا الله و نعم الوكيل,9tLTITOiPao,True
@constantinesatiri2680,2024-01-03T13:06:49Z,0,Car akenoumerde c'est qdfdp,9tLTITOiPao,True
@brahimbouchouari2409,2024-01-03T12:37:40Z,0,Hach9😮😢,9tLTITOiPao,True
@redouanessouri314,2024-01-03T10:33:04Z,0,#وصلت,9tLTITOiPao,True
@mohamadmardy8850,2024-01-03T10:32:02Z,1,اللهم أسترنا فوق الأرض وتحت  الأرض  ويوم العرض  عليك ياأرحم الرحمين ربنا لا تصلط علينا من لايخافك ولا يرحمنا ياأرحم الرحمين يارب العالمين,9tLTITOiPao,True
@mohamedamine-sv3hc,2024-01-03T09:38:40Z,0,#وصلت,9tLTITOiPao,True
@user-wt3vo6sm6c,2024-01-03T09:31:24Z,0,#وصلت,9tLTITOiPao,True
@raifabdellatif_Oud,2024-01-03T08:34:01Z,0,وصلنااااااااا.....  للحضييييض,9tLTITOiPao,True
@khadijaloora5703,2024-01-03T08:15:21Z,0,من لولاو المغاربة حلاو لباب للجمعيات الاجنبية لمخلات حتى قنت مدخلاتو والدوار لكان كيتج كلشي عندوا وكنت نشوفهوم وانا صغيرة هازين كيكتبوا كلشي في كتاب والمكلخين حلوا ليهم ديور وشوية شوية كيسرقوا وكيمرضوا ليهم المواشي والنحل وزيد وزيد بفعل هد الجواسيس لداخلين في كل قنت ولبسين عليك سمية ديال الجمعية باش اسرقوا .....دبا فات الفوت,9tLTITOiPao,True
@user-qk8bs3rs3z,2024-01-03T08:09:42Z,0,اخطر شخص على المغرب هو اخنوش و رباعته,9tLTITOiPao,True
@badersarssoura4463,2024-01-03T07:16:04Z,0,لا أظن أن أحد التعليقات فيه شجاعة كلهم يردون اللوم لأخنوش مع العلم أنه أيقونة لا شيء في يده هو رجل أعمال يجري وراء المال لا نطرح سؤال من الذي انتخبه وإذا كانت الانتخابات فيها تزوير من الذي عينه وإذا فشل الرئيس من يجب أن يتدخل هذه أسئلة كلها تغيب عن وعي الناس بسبب الخوف من غير الله ولذالك إن الله لا يغير ما بقوم حتى يغيرو ما بأنفسهم,9tLTITOiPao,True
@badersarssoura4463,2024-01-03T07:11:01Z,0,#وصلت,9tLTITOiPao,True
@pkoicetr,2024-01-03T05:05:38Z,1,الله يعطي لهاد لبلاد شي زلزال يواطيها و مايخلي غير الفقراء و الأحياء الشعبية 🙏,9tLTITOiPao,True
@Kamalkhalil-kj6lb,2024-01-03T03:58:48Z,0,"واش الشخص كيخاف اكتب تدوينة في المواقع واش الناس التعتاقىلوا بسببها ان زشر كلمات يعبر المرأ عن ما  يخالج خاطره  أو  تعبير عن سخطه من بعض الشلاهبية هدا الخوف من الاعتبال لسبب تافه هو من فتح المجال للخونة واولاد لحرام يفعلون العجاءب ف المواطن المقهور. قال الحسن التاني رحمه الله ا
دا كانوا المغاربة اللي تنعرف واللي عشت معاهوم  لا زالوا هم انفسهم فماكنضزشي  افرطوا ف مغربيتهم .... الان من هم المغاربة  مدلولين جبناء خرطوس  الخوف حتى من ضلهم  حتى نطلعوا عصابة تحكم علينا وتدمر ما بنوه السابقون  كان الحال جيد إلى مستحسن الان من اسوأ الى مستحمر  الشعب المريض",9tLTITOiPao,True
@Kamalkhalil-kj6lb,2024-01-03T03:46:19Z,0,"ريوس لكبيرة قاع تروح بدون معاد
حتى للمخطط الاسود إن شاء الله  هاد لبلاد سكانوا  مثل الشماع  يحترقون  ليستنير الشلاهبية  عصابات خنق الشعب الغبي",9tLTITOiPao,True
@amezian1779,2024-01-03T02:04:24Z,0,لعنة الله على الحكومة الفاسدة الطامعة في الارباح و تضحي بالشعب المغربي,9tLTITOiPao,True
@user-kx7qp6lz4i,2024-01-03T01:53:00Z,0,وصلت حسبي الله ونعم الوكيل في كل ضالم,9tLTITOiPao,True
@ccaa1466,2024-01-03T01:26:30Z,0,إن الله غالب على أمره 😢,9tLTITOiPao,True
@fatimamouhid4763,2024-01-03T01:10:27Z,0,ياربي ارحمنا خاص المواطن قبل التصدير تنصدرو الما والخضرة واليد العاملة. كلشي صدناه. . لان السدود  المياه ديالها تصدر الى الخارج لفوكا وغير. مبقاشدتش الاراضي الفلاحية القمح والشعير كنصدرو الماء والخضرة والشدسلعة واليد العاملة. او لينا تنستودو القمح والشعير او ولا الفلاح في خبر كان. الماء لاقمح لا فلوس.😊,9tLTITOiPao,True
@user-pj1kx7tz4g,2024-01-03T00:52:50Z,0,مطرح مديونة عبارة عن حقل الغاز طبيعي,9tLTITOiPao,True
@user-pj1kx7tz4g,2024-01-03T00:52:37Z,0,مطرح مديونة عبارة عن حقل الغاز طبيعي,9tLTITOiPao,True
@user-pj1kx7tz4g,2024-01-03T00:41:55Z,0,مطرح مديونة عبارة عن حقل الغاز طبيعي,9tLTITOiPao,True
@user-pj1kx7tz4g,2024-01-03T00:41:41Z,0,مطرح مديونة عبارة عن حقل الغاز طبيعي,9tLTITOiPao,True
@BLADERINO,2024-01-03T00:40:11Z,0,نريد حلقة حول اسكوبار الصحراء و المتورطين معه,9tLTITOiPao,True
@user-pj1kx7tz4g,2024-01-03T00:38:41Z,0,مطرح مديونة عبارة عن حقل الغاز طبيعي,9tLTITOiPao,True
@user-pj1kx7tz4g,2024-01-03T00:37:57Z,0,مطرح مديونة عبارة عن حقل الغاز طبيعي,9tLTITOiPao,True
@omarqandil633,2024-01-02T22:12:28Z,0,حتى العمال مجرد عبيد عند الفلاح خدامين بتمن زهيد,9tLTITOiPao,True
@ama4353,2024-01-02T21:39:11Z,0,اخنوش أخطر ما يوجد على المغرب وحكومته وكل الأشخاص المتواجدين في بالاحزاب اليوم,9tLTITOiPao,True
@ama4353,2024-01-02T21:36:40Z,0,لافوكا على المغاربة محاربتها لأنها هلكت البرازيل و عصفت بمياه المناطق التي كانت تزع فيها وللمهتم ان يبحت أصبحوا ليس لديهم حتى ماء للشرب,9tLTITOiPao,True
@user-qr8uf2om5x,2024-01-02T20:59:39Z,0,الله يخد الحق 😢,9tLTITOiPao,True
@DellfaKarim,2024-01-02T20:52:15Z,0,Maticha Sourise oulkhdam kaitkhlss b 83 f sidi bibi (souss)  😢,9tLTITOiPao,True
@BahidKacem-se3mo,2024-01-02T20:49:35Z,0,H wasallt bravo bravo,9tLTITOiPao,True
@marwane7,2024-01-02T20:43:03Z,0,اتمنى من الله ان يسهل علي حتى اخرج من هاده البلاد و اعدكم انني لن ارجع اليها ابدا,9tLTITOiPao,True
@alaaelka,2024-01-02T20:27:45Z,0,#وصلت,9tLTITOiPao,True
@user-qk1lo8dj6e,2024-01-02T20:01:29Z,0,ياجلالة الملك احجز على ممتلكات هاذا المجرم الذي فقر المغاربة في كل شيئ اخنوش ومن معه أو الخائنين مثله لازم الملك ان يقوم بمحسباتهم الله اخذ فيهم الحق جميعا,9tLTITOiPao,True
@jillalikoli1625,2024-01-02T19:31:17Z,0,لا حول ولا قوة الا بالله,9tLTITOiPao,True
@nassiriargentina8576,2024-01-02T19:30:42Z,0,"عاااش اخنوش ونصره الله تعالى...ونصر عائلة حاكمة ....هذه شعب بوزبال ..كم من شخص يعلم حقيقة و لكن يمسحها في شخص ضعيف ..نفاق..
اخنوش الله يرضي عليك..شيعب زبالة..وقريبا الشتات ..يالله 
وتحيا لأهل السنة و جماعة ..متمسكين في دينهم .ويجتهدون ...ولا يعرفهم احد من شدة حيائهم..اما الباقي عليكم من الله ما تستحقون...
تحيا للصهاينة اليهود...من حقهم يدخلو دولة فيها بوزبال ..",9tLTITOiPao,True
@MajidMajid-fr8og,2024-01-02T17:38:02Z,0,#وصلت,9tLTITOiPao,True
@user-dc9rv9tg7h,2024-01-02T16:45:30Z,0,عملاء الأجندات الخارجية,9tLTITOiPao,True
@user-zb1ch9yz5v,2024-01-02T16:32:16Z,0,#وصلت,9tLTITOiPao,True
@samatitoufik8459,2024-01-02T14:41:17Z,0,وصلت,9tLTITOiPao,True
