author,updated_at,like_count,text,video_id,public
@nsalhi411,2023-12-27T00:52:26Z,0,Tot 40000,5YKq_2kP8_w,True
@designlilia3757,2023-12-26T23:42:59Z,0,والله دارو الشوهة,5YKq_2kP8_w,True
@user-mh1zy7vn4k,2023-12-26T08:43:28Z,0,3bar 3lihom 😂😂😂😂,5YKq_2kP8_w,True
@user-rb2op7kz4o,2023-12-23T22:12:20Z,0,خويا والياقوتا بوحدها شحال ساويا وغلا من الدهب او هوما مهدروش عليها حيت نصابا ديال بصح و عالنزيك كيبدا من4000لكرام اما الياقوت هو اغلى الاحجار الكريمة ودكر في القران الياقوت والمرجان او كاين فالجنة لقليلة لقليلة قدرتها 300 مليون اسي شتي لمكحلة هداراه فردي ضربوها بيه,5YKq_2kP8_w,True
@user-us1zf3lq2q,2023-12-21T21:58:38Z,0,هوتة بروماكس 😆😆😆😆😆😆🤣🤣🤣🤣🤣,5YKq_2kP8_w,True
@user-zg8pw5ms7j,2023-12-17T13:58:39Z,0,أنا عجبني البزاف فيهم شخص جاب ليهم لامبا سرعهم قاليهم زيدو شوية قاليهم تاني حتى تكملو,5YKq_2kP8_w,True
@user-zg8pw5ms7j,2023-12-17T13:50:23Z,0,علاش محطوطة تماك غير باش تشري منتج مالكي رئيسة محكمة العدل شفارة,5YKq_2kP8_w,True
@user-zg8pw5ms7j,2023-12-17T13:44:17Z,0,والله حتى غير شفارة يسرقو الغلة الناس,5YKq_2kP8_w,True
@user-tl7go7mx5c,2023-12-16T23:32:51Z,0,7asbiya lah wani3ma lwakil fihoum 😭🙏👍♥️,5YKq_2kP8_w,True
@user-tt7sm7lb5c,2023-12-16T22:35:44Z,0,😢😢😢,5YKq_2kP8_w,True
@fatimazahraabouliatim20,2023-12-16T00:38:10Z,0,Hado nassaba,5YKq_2kP8_w,True
@bouazabox7352,2023-12-14T23:26:46Z,0,Walah hata nadrabha liha 3la wjaha,5YKq_2kP8_w,True
@bouazabox7352,2023-12-14T23:15:39Z,0,Alah yan3al likom lwalidin wlad la9hab,5YKq_2kP8_w,True
@user-uy6rr6yp6i,2023-12-13T01:11:59Z,0,خصنا  نحترموا بعضنا في الحوار لما بغاش يبيع هو حر  ولي بغا يبيع  لا يكلف الله نفسا إلا وسعها,5YKq_2kP8_w,True
@yassinYassin-uu6zt,2023-12-11T16:01:12Z,0,الفقصة😮😮😮😮,5YKq_2kP8_w,True
@karimagazal-op2zp,2023-12-07T22:38:10Z,0,القرع اكبر شفار,5YKq_2kP8_w,True
@karimagazal-op2zp,2023-12-07T22:37:17Z,0,اكبر نصابة هوما 3,5YKq_2kP8_w,True
@Mohamed-yg6zr,2023-12-07T17:04:03Z,0,غير لكذوب مكين والو,5YKq_2kP8_w,True
@lololola2735,2023-12-07T16:31:53Z,0,برنامج تافه و ك يضحكو على الناس وحتى هادوك لي ك يجيو خاصهم العصا و ك يبداو يخرجو العيوب ف الحاجة باش ينزلو الثمن وهما يبيعو ب ثمن خيالي الطنز على ضعاف العقول,5YKq_2kP8_w,True
@fatibenbella6672,2023-12-07T05:48:23Z,0,نصب على عباد الله,5YKq_2kP8_w,True
@fatibenbella6672,2023-12-07T05:43:31Z,0,عيب والله حشوما حكروها,5YKq_2kP8_w,True
@MchichouMchichou-pq7yt,2023-12-06T22:37:51Z,0,فين كاين هاد البرنامج يعني انا مدينا وشكرآ,5YKq_2kP8_w,True
@abdbda797,2023-12-06T18:58:21Z,0,من المفروض أن تكون عمومية ويشترك فيها عدد كبير من المواطنين  ماهي الشروط للحضور ؟,5YKq_2kP8_w,True
@user-zj9yq7rl3g,2023-12-06T11:29:43Z,0,يستغلون العقول الضعيفة,5YKq_2kP8_w,True
@kibomarbannani9933,2023-12-06T11:24:13Z,0,أولا هاد البرنامج مشابه لبرنامج فرنسي PRIX FIXE ولا ادري هل الفكرة منقولة كما العادة نقلد داءما افكار الآخرين او شركة اعطت الرخصة لنقل نفس البرنامج و نفس الفكرة ، لي عندو فكرة ينورنا بها، وثانيا من المفروض وكما نعرف ان هؤلاء الناس لي يقدر ثمن المنتوج لازم تكون فيه مواصفات محترمة زاءد على انه رجل اعمال يعني له رصيد مالي محترم لكن ان تكون له دراية ثقافية، و فنية لكي يعطي قيمة لوحة او عمل يدوي او آلة قديمة، و كدالك يكون سافر و جال في الدول الاوربية و يكون دارس على الاقل تاريخ الفن L HISTOIRE DE L ART اما داك الأسلوب لي كايسعملوه خصوصا داك الشيباني عندو أسلوب الأسواق الموسمية، 😂😂😅يقول للضيف خود ليك 1000 درهم و توكل على الله، اسيدي انا زيدت ليك 50 درهم ديالاش دالحمام ولا الطاكسي ومن المهزلة الكبرى يسالها مادا ستشتري بهده النقود 😢😮😅 هاد السؤال يطرح إدا كان المبلغ يسيل اللعاب يااخي، ناهيك عن المدير القاناة لا يبالي و ليست له اي ملاحظه، الشوهة و صافي لهادا سميت قنواتنا بقنوات الصرف الصحي.,5YKq_2kP8_w,True
@ilyassma1249,2023-12-06T07:51:48Z,0,قسما بالله انا هذ البرنامج كيستفزني ومكنحملش نتفرج فيها وهاذوك لي كيعرضو  بحال هذ التحف خاصهم العصا  حنا عندنا الزرابي بلديين خادماهم امي  بالزواق والالوان وغزااالين وليهم أكثر من 60 سنة ومعمرنا نفكرو نبيعم انا هاذو جاوني سماسرية,5YKq_2kP8_w,True
@AmiraAmira-cc2qn,2023-12-04T19:24:17Z,0,Rba3t chefara kayserko derawech,5YKq_2kP8_w,True
@fatimafakir2804,2023-12-03T00:59:58Z,0,بالأخص في هاد الأخير اكتشفنا أنه ولات المبالغة في التلاعب بالأثمنة استثناء الرجل الأصغر سنا السيد أديب والسيدة الشقراء الشمالية تيحنواشيئاما,5YKq_2kP8_w,True
@karimakabar729,2023-12-02T16:23:30Z,0,استغلال الضعفاء عبر الهواء الطلق. عيب وعار 🎉🎉,5YKq_2kP8_w,True
@user-gj7ed8ce1q,2023-12-02T00:09:20Z,0,هادو من اعداء الوطن لي كيبغيو يطيحو من تراتنا وبلادنا الله ياخد الحق,5YKq_2kP8_w,True
@user-zb5pg1mb4l,2023-12-01T17:56:22Z,0,ولكن لي خاص يفهم هذاك شي لي في الكواليس ماشي هو لي تيدوز قدام المشترين و ليسو بلجنة فالمزاد يبدا من ريال حتا هي فلوس فهمتو,5YKq_2kP8_w,True
@user-pk6zu5ry8m,2023-12-01T17:27:59Z,0,هادشي راه  نقاوه في قناة فرنسية  ولكن هادوك كيعطو الثمن وهاد كيضحكو علي الناس,5YKq_2kP8_w,True
@mssinvskiinumazighe666,2023-11-30T17:18:29Z,0,😅😅😅😅,5YKq_2kP8_w,True
@adilarouhale3163,2023-11-29T18:28:23Z,0,برنامج  نصاب .,5YKq_2kP8_w,True
@matchdejourMAROC,2023-11-28T11:19:31Z,0,راه ملي كاجي برجليك عندهم عرف راسك راك هوتة من لخر,5YKq_2kP8_w,True
@user-tq3we3qp1l,2023-11-27T23:17:02Z,0,فرح ملي خداها بأرخص ثمن,5YKq_2kP8_w,True
@MoulayCheikh-kz6wm,2023-11-26T17:37:21Z,0,منتج البرنامج دار معاها un trés bon j geste,5YKq_2kP8_w,True
@user-mc9oq7os8f,2023-11-26T13:17:48Z,0,عارف بقا غير كاخ كاخ = مدراسة الكلاااخ,5YKq_2kP8_w,True
@naimahajjaji4015,2023-11-26T00:57:36Z,0,الياقوت اغلى من الذهب,5YKq_2kP8_w,True
@naimahajjaji4015,2023-11-26T00:52:37Z,0,مكايعطيوش الثمن وكيبيعوه بلغلى ولي كيشري هادشي اغلبيتهم يهود,5YKq_2kP8_w,True
@user-vv4ze7sz3h,2023-11-25T23:03:30Z,0,فين كاينه يا اخي هذا البرنامج اخر ثمن,5YKq_2kP8_w,True
@meqourmdmusichd3522,2023-11-25T21:45:17Z,0,"مصاصين دماء المغاربة....
ولاد  🐕‍🦺",5YKq_2kP8_w,True
@bochaibbara-gj8nx,2023-11-24T15:25:11Z,0,يبخسون الناس اشياءهم,5YKq_2kP8_w,True
@aboulfettahboujama7155,2023-11-23T17:16:19Z,0,❤❤❤❤❤❤❤,5YKq_2kP8_w,True
@Moroccan_islam_empire,2023-11-22T23:24:40Z,0,اصلا اخر برنامج نتفرج فيه دوما نعايرهم لما امي العزيزة و الغالية تفرج فيهم و حتى هي من زمان قطعت معهم ❤❤,5YKq_2kP8_w,True
@user-zc1fw7zq5n,2023-11-22T17:23:11Z,2,الشعب المغربي  يطالب  بالإعادة😂,5YKq_2kP8_w,True
@Hinedez,2023-11-22T12:41:14Z,0,حرقني قلبي على هاديك المكيحلة كوكانت عندي اقسم بالله نبقى حاطاها قدامي غي نشوف فيها هاديك راه كنز,5YKq_2kP8_w,True
@Hinedez,2023-11-22T12:39:38Z,0,أنا اقصم بالله كانتعصب ويشدني العصابي فاش كانتفرج فهاد البرنامج اقسم بالله تاكنمرض هاد الناس راه نصابين ويبخسون الناس أشياءهم وبالعربية شفارين ودوك الناس ساذجين وكايجيبو حوايجهم يبيعوهوم ولكن قبح الله الفقر انا بغيت ندي شي حاجة غي باش نطنز عليهوم ونوقفهم عند حدهم,5YKq_2kP8_w,True
@abslamkhadaoui5055,2023-11-22T07:23:43Z,0,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂😂😂😂😂,5YKq_2kP8_w,True
@malikahajaj2183,2023-11-22T01:42:53Z,0,جززززارة دآخر زمن.,5YKq_2kP8_w,True
@user-jw1xu6xv9x,2023-11-21T22:48:54Z,0,لا هد الزربية مكتسواش ثمانية دالملايين هذه مزايدات لا معنى لها,5YKq_2kP8_w,True
@jjlk4063,2023-11-21T12:02:22Z,0,جماعة الشلاهبية,5YKq_2kP8_w,True
@user-fq5fu6oe2r,2023-11-20T09:48:37Z,0,برنامج تلفزيوني فيه الشفارة,5YKq_2kP8_w,True
@adamilyass2913,2023-11-19T15:30:49Z,0,عند وحد أجوج طبلويات قدام من العهد الفكطوري,5YKq_2kP8_w,True
@kamelhamoudi7860,2023-11-19T15:29:20Z,0,Bravo khouya.  Ana kamel man lafric de soud,5YKq_2kP8_w,True
@user-vl8op6by8p,2023-11-18T18:20:41Z,0,اخواني كيف اتصل باخر ثمن عندي تحف تجاوز عمرها  80 سنة وشكرا,5YKq_2kP8_w,True
@user-kn1bh8yy8l,2023-11-17T20:41:33Z,0,سمح لي واش الانسان غادي عندهم وكانه مسحور معندوش فمه الله يجعل الغفلة بين البايع والشاري اما هؤلاء الخبراء عندهم غير صورة ومتافقين مع الاخرين,5YKq_2kP8_w,True
@user-kn1bh8yy8l,2023-11-17T20:39:03Z,0,عندي زربية فيها اربعة امتار او اكتر وكتفوق 50سنة وكلشي باليد ومن سوف ديالنا وكلشي طبيعي وقالو لي خودها تم ولكن وبعدما شفت هاد المهزلة حلفت لن اخدها اضيع عمل امي وصبرها وتفانيها وقهرها ولو غني اتق في نفسي لن يتلاعب بي باتفاقاتهم لان الاغلبية ديال الناس لتمشي عندهم كيضعاف قدامهم بكلامهم قلت التجربة وهم كيتافقو بيناتهم اول مرة نشوف مزاد الشاري متفق مع زميله,5YKq_2kP8_w,True
@redagassame1578,2023-11-17T19:07:11Z,0,المافيا الشفرة عاين باين,5YKq_2kP8_w,True
@assiajarmim1695,2023-11-17T17:34:21Z,0,برافو ليلك 👍,5YKq_2kP8_w,True
@user-wp2ce1vk2l,2023-11-16T14:11:06Z,0,😂😂😂😂😂😂😂😂😂😂😂😂😂😂,5YKq_2kP8_w,True
@user-vx8fo2mw6s,2023-11-16T12:05:26Z,0,Dkhlo so9 raskom Achmayt rah Ghadi tndam Hani 9tlk,5YKq_2kP8_w,True
@abderahmanbouzerouata9583,2023-11-15T10:05:28Z,0,انى ارى انهم يتفقون نع الخبير و مع بعضهم لاقتناء التحف بابخس الاثمان و ما حصل مع صاحب اللمبة هو حركة ذكية لاستغفال الناس و اظهار انهم. لا يعرفون هذه الحيل لا تنطلي علي.,5YKq_2kP8_w,True
@user-vq8bl4uk3s,2023-11-14T14:51:55Z,0,هادو رغير بياعة او شراية بغين يربحو مشي انتكطور وخاصة هاد خيتي الشمالية مكردة,5YKq_2kP8_w,True
@user-vq8bl4uk3s,2023-11-14T14:49:27Z,0,"تجمعو فهاد البرنامج غير شلاهبية جيين باش يديرو لباس من البرنامج كنشوفو في فرنسا هما كيتعاونو مع الناس،او فالمغرب كيضحكو على الناس الدين تيقول "" ولا تبخسو الناس اشيائهم"" جماعة النصابة او شطيرية",5YKq_2kP8_w,True
@jihaddehbi7104,2023-11-14T14:07:57Z,0,اكبر برنامج كي ستفز ناس ضعفاء اكي طيح بأثر المغرب هاك كت قدرو آثار ديال لبلد شوهت لبلد الله يخد فيكم لحق,5YKq_2kP8_w,True
@user-ox3el5qi9d,2023-11-14T13:32:18Z,0,كلشي شفار في هاد البلاد تيال الرعاوين بال ليك غير هادو مالهم هازين عليك جناوة باش تبيع باركة من تاقواديت أوسير تقود شوف لواكلين البلاد تيال بصح,5YKq_2kP8_w,True
@marsoulabderrazak5699,2023-11-14T08:32:53Z,0,😢,5YKq_2kP8_w,True
@khalidtaoui3241,2023-11-14T06:18:57Z,0,"الصراحة جبتو 4 الشلاهبية ،واحد فيهم داير نظارات ديال الشمس في الاستوديو ،لإعطاء نكهة على البرنامج  إدخال جمهور في البلاطو
للمزايدة",5YKq_2kP8_w,True
@jojoben4525,2023-11-14T02:15:18Z,0,احسن واحد سرعهم هو لجا يبيع لوحة ديال اكبر فنان مغربي ومفضل عند ملك ديالنا وخلاهم كتواو وفلخر قاليهم من نيتكم 😂😂 ولوحة كدير 50 مليون وعندو شهادة ملكية ديالها😊,5YKq_2kP8_w,True
@errahbihafid6542,2023-11-13T23:58:50Z,0,الحكومة ديال والو,5YKq_2kP8_w,True
@yossefmoussadak2306,2023-11-13T23:27:24Z,0,TAJRI RIYAH BILA MATACHTAHI SOUFONE,5YKq_2kP8_w,True
@user-eb4ed1kq8g,2023-11-13T23:14:59Z,0,الله يرحم ليكم الوالدين اردت رقم البرنامج لانني عندي واحدتحفة العاج الله يجازيكم,5YKq_2kP8_w,True
@saaidasara3395,2023-11-13T21:55:09Z,0,Bravoooo,5YKq_2kP8_w,True
@saaidasara3395,2023-11-13T21:38:23Z,0,ههههه😂,5YKq_2kP8_w,True
@micheljoli7712,2023-11-13T18:24:20Z,0,عرفتي شحال ديال المحاين فهاديك الزربية غسل الصوف وتغزلو وتقرشنو وعاد دير المنسج وتريح فيه شهور هادوك اللي فالبرنامج عا السمسارة وبالاخص هاديك اللفعة,5YKq_2kP8_w,True
@duybeni-3277,2023-11-13T13:26:59Z,0,هو برنماج زوين ولاكن مكيعطيوش لحجا قيمتها  وكينصبو على الناس وانا الوحيد فيهم لي كيجني حقاني هو اديب وهاديك السيدة مولات الاسود وشعرها مقطع الي خدات المنتج راعي شوية لناس,5YKq_2kP8_w,True
@MeRieM.A,2023-11-12T23:00:37Z,0,هاديك مولات الشعر لكحل واااااحد الجيعانة ما قالولها منين جيتي و تتبغي تشمت الناس,5YKq_2kP8_w,True
@Mohra333,2023-11-12T22:11:21Z,1,البرنامج الصراحة زوين,5YKq_2kP8_w,True
@Mohra333,2023-11-12T22:08:29Z,0,اللمبة غير تعاندو عليها ولا ممكن تكون عندها بصح نيت شي قيمة هوما عرفوها وحنا لا,5YKq_2kP8_w,True
@Mohra333,2023-11-12T22:04:05Z,0,هدشي لي قلتي فالفيديو كامل گاع قلناه و حنا كنتفرجو فخواطرنا 😂,5YKq_2kP8_w,True
@Mohra333,2023-11-12T21:56:38Z,0,ديك سامية أقريو زيرو فالتقديم . هضرتها كتفقص و ماشي احترافية,5YKq_2kP8_w,True
@othy10,2023-11-12T18:52:52Z,0,هادو را خاصهم اي دوزو قدام القضاء على هاد الشفرة و النصب و كان دوي من نيتي,5YKq_2kP8_w,True
@hlhc6970,2023-11-12T14:27:52Z,0,فين ما مشيتي قتلقا الشفارة الشمايت الشمايت الشمايت . برنامج الشناقة,5YKq_2kP8_w,True
@benaissanouisser7918,2023-11-12T13:15:33Z,0,برنامج النصب والاحتيال,5YKq_2kP8_w,True
@user-pc7ft3uk8q,2023-11-12T03:47:51Z,0,ههههه عجبني فيهم هذاك الي بقة عليهم غار لا لا,5YKq_2kP8_w,True
@alaouidriss7066,2023-11-12T00:41:41Z,0,حلقة بايخا البيع وشراء اصاحبي,5YKq_2kP8_w,True
@mimountajjiou1304,2023-11-12T00:27:57Z,0,كيصيدو لهموز...قبل ماتبيع المنتوج قلب على الأصل ديالو والتاريخ ديالو,5YKq_2kP8_w,True
@SimoAli-jp5to,2023-11-11T22:39:35Z,0,خديجة عفيفي إنسانة انتهازية واستغلالية بشكل واضح,5YKq_2kP8_w,True
@SimoAli-jp5to,2023-11-11T22:37:21Z,0,مجموعصة ديال النصابة خاصهم الحبس كاملين,5YKq_2kP8_w,True
@imaYT-lr3sq,2023-11-11T21:51:57Z,0,😂😂😂 والله مكدبتي تفو اصاحب ديك السيدة,5YKq_2kP8_w,True
@meriemaddi6184,2023-11-11T16:27:07Z,0,Chokran hatif lbrnamaj,5YKq_2kP8_w,True
@IbrahimIbrahim-xt6dm,2023-11-11T14:00:48Z,0,الله يعطيك الصحة...واش هذا طنز على الثقافة المغربية ...أو استغلال  ؟,5YKq_2kP8_w,True
@user-fw8bq4he8r,2023-11-11T12:12:13Z,0,كيضحكو على بنادم,5YKq_2kP8_w,True
@essadiamabruk8666,2023-11-11T09:06:30Z,0,تفو على نصابين,5YKq_2kP8_w,True
@khadijasalman5425,2023-11-11T07:57:29Z,0,برافو عليك,5YKq_2kP8_w,True
@mabroukrachid7679,2023-11-11T00:02:59Z,0,❤❤❤❤,5YKq_2kP8_w,True
@katimohmed-lt1bw,2023-11-10T21:15:29Z,0,تمنيت تكون عندي شي حاجة لبيع ونجيبها عندهم ويعطيني هاداك بوراس شي ثمن طايح والله يحتى نشبعو معيور لكلاب كيستغلو الناس ويستحمروهم,5YKq_2kP8_w,True
@hamidbouzaidi6003,2023-11-09T22:47:57Z,0,والو مكانش خاصها تبيع ولكن الله يجعل الغفلة,5YKq_2kP8_w,True
@hamidbouzaidi6003,2023-11-09T22:44:35Z,0,ليست مرغمة على البيع,5YKq_2kP8_w,True
@user-ch8pf8wj3d,2023-11-09T19:32:01Z,0,❤❤❤❤❤❤,5YKq_2kP8_w,True
@ibtissamelharchi1644,2023-11-09T08:58:01Z,0,Bsah aandek ha9e hado gazara,5YKq_2kP8_w,True
@user-xo6ri2sy5y,2023-11-09T04:52:22Z,0,لمخموجات طماعات فين عمر المرا كتحن ف المرا فهاد المجتمع,5YKq_2kP8_w,True
@user-lc8pp3im6g,2023-11-09T01:31:48Z,0,😂😂😂😂😂 والله  الى ضحكت على مول جوطية,5YKq_2kP8_w,True
@zgaghlarbi3879,2023-11-09T00:03:07Z,0,أنت لي فيك الطنز راه عطاوها لي بغات,5YKq_2kP8_w,True
@vibessoul9214,2023-11-08T22:55:09Z,0,أخويا يا شفارة هادو يا تيمثلو علينا ، ولكن استهلو هادوك لتيمشيو لعندهم,5YKq_2kP8_w,True
@nadouchmomo2920,2023-11-08T20:43:01Z,0,الكل يعلم اتجاهات اداعة 2m,5YKq_2kP8_w,True
@douniabarik1834,2023-11-08T19:24:18Z,0,Il faut apprendre de l émission de  affaires conclus des français  qd ils savent que c est pour la bonne cause il aide ❤,5YKq_2kP8_w,True
@douniabarik1834,2023-11-08T19:21:38Z,0,Bien sûr  c est le fils de belghazi un vrai  expert ❤,5YKq_2kP8_w,True
@fouadfouad6783,2023-11-08T19:08:27Z,0,كولشي نصاب فهاد لبلاد,5YKq_2kP8_w,True
@wahra529,2023-11-08T16:43:48Z,0,ديرين بحال داك  مول  القراعي البيع لي كيدوز من الدرب ملي تخرج  ليه  تلاجة  عطك فيها  30 درهم   ديالش ديال  الهزة لي خرجتها   ليك  ولا ديالش  30  هههه,5YKq_2kP8_w,True
@zirarabdilah111,2023-11-08T14:57:52Z,0,عامة الناس  بيقولو على هداك البرنامج (برنامج  الطنز والسرقه) يستغلون جهل الناس وفقرهم.اما عن مكحلة الكحل  فكان مهزلة لاهو  ثمن الدهب ولاهو ثمن الأحجار الموجودة في المكحلة  ولاهو ثمن تاريخ تلك التحفة.,5YKq_2kP8_w,True
@user-mc8dd3gy7p,2023-11-08T14:15:24Z,0,Barnamage copie coller france,5YKq_2kP8_w,True
@user-mc8dd3gy7p,2023-11-08T14:14:46Z,0,Kone ba3atiha fi franca tijibalha timane hadik zarbiya raha  ti7fa  hadouk hir baznaza,5YKq_2kP8_w,True
@jalaljdii4407,2023-11-08T12:59:04Z,0,الجهل .هاد لي قال تيليفون صغير .إدا حثى مول الطبسيل نقول ليه كين واحد ديال لبسطيلة فيه نصف ميترو  ب 70درهم,5YKq_2kP8_w,True
@jalaljdii4407,2023-11-08T12:50:47Z,0,عندي تراكتور كان عند ابولهب يشريوه من عندي,5YKq_2kP8_w,True
@user-sl5pd5cd1p,2023-11-08T09:58:52Z,0,السلام عليكم اخي الكريم اريد بيع بعض النقود القديمة مغربية اوروبية وكارط بوصطالة  قديمة أجنبية ممكن والسلام,5YKq_2kP8_w,True
@zehourrahmani4202,2023-11-08T09:34:34Z,0,8 ديال المليون كترتي بزااف,5YKq_2kP8_w,True
@rabanicharraki9037,2023-11-08T07:17:12Z,0,برنامج استغلال الفرص، حشومة تكون فيه المزايدة ب 50درهم و 100درهم والله الا عيب حشومة حسبيا الله ونعم الوكيل,5YKq_2kP8_w,True
@rachidabelqadi,2023-11-08T00:46:52Z,0,الفضيحة الكبرى كيتزايدو بعضياتهم ب  ٥٠     درهم,5YKq_2kP8_w,True
@echahnounirachid17,2023-11-08T00:35:55Z,0,غادي نجبلهم سليب مفردك نتاع هولاكو نشوف شحال يجيب,5YKq_2kP8_w,True
@echahnounirachid17,2023-11-08T00:23:48Z,0,هاديك الشارفة نصابة,5YKq_2kP8_w,True
@echahnounirachid17,2023-11-08T00:21:40Z,0,والله وجات مرتي ديك لي باعت ديك المكحلة  والله مترجع عندي,5YKq_2kP8_w,True
@lhsanlk5323,2023-11-07T23:37:54Z,0,قال ليه زيد شويا زيد,5YKq_2kP8_w,True
@mohamedsaki8189,2023-11-07T23:24:27Z,0,برنامج ضعيف و يثير السخرية...و المساهمين دون المستوى...مرتزقة و انتهازيين..  لعنة اللهم عليهم....تفووووو...,5YKq_2kP8_w,True
@TtYy-wr4cr,2023-11-07T21:55:49Z,0,SLM.3andi.berrad.3ando.ketar.100.sana,5YKq_2kP8_w,True
@RabiaSabik-ky8bb,2023-11-07T17:43:55Z,0,Chaffara,5YKq_2kP8_w,True
@minasabri1092,2023-11-07T16:07:57Z,0,ما  برنماج   ماوالو,5YKq_2kP8_w,True
@abdelmnm,2023-11-07T14:09:13Z,0,برنامج استغلالي... فنظري الشخصي محملتوش لانه تيضحكو على الدراوش,5YKq_2kP8_w,True
@maroc6363,2023-11-07T12:29:51Z,0,مكين لي برد ليا قلبي قد مول اللمبة برافو لخرين حكرو عليهم,5YKq_2kP8_w,True
@azizamennadi8968,2023-11-07T09:32:53Z,0,طيحو بالبرنامج  حتى علاقة بالبرنامج ديال فرنسا  لا حول ولا قوة إلا بالله العلي العظيم 😅 الدعوة في البوزات عافك المنتج جيب الناس عندهم خبرة كبيرة,5YKq_2kP8_w,True
@lollili1858,2023-11-07T00:32:08Z,0,مكنحملشي هذوم عملين فيها واعييين راه غير كقلدو برنامج فرنسا,5YKq_2kP8_w,True
